campaign_id,customer_id,assignment_date,treatment_group,offer_value,message_type,offer_opened,booked_within_30d,rides_within_30d,gross_spend_within_30d,offer_redeemed,promotion_cost,net_revenue_within_30d,retained_within_60d
WINBACK_2025_06,C06703,2025-06-02,20% off,6.5,Try us again,1,1,1,21.68,1,4.34,11.27,0
WINBACK_2025_06,C06704,2025-06-02,20% off,6.5,Try us again,0,1,1,32.81,1,6.56,17.06,0
WINBACK_2025_06,C06705,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06706,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06707,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06708,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06709,2025-06-02,$5 ride credit,5.0,Save money,1,1,3,69.88,1,5.0,45.31,1
WINBACK_2025_06,C06710,2025-06-02,Message only,0.0,Convenience,1,1,1,24.38,0,0.0,17.55,0
WINBACK_2025_06,C06711,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06712,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06713,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06714,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06715,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06716,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06717,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06718,2025-06-02,$5 off,5.0,Convenience,0,1,2,31.04,1,5.0,17.35,0
WINBACK_2025_06,C06719,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06720,2025-06-02,$5 ride credit,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06721,2025-06-02,Control,0.0,No message,0,1,1,27.7,0,0.0,19.94,1
WINBACK_2025_06,C06722,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06723,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06724,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06725,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06726,2025-06-02,Control,0.0,No message,0,1,2,46.59,0,0.0,33.54,0
WINBACK_2025_06,C06727,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06728,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06729,2025-06-02,Message only,0.0,Save money,1,1,1,18.77,0,0.0,13.51,1
WINBACK_2025_06,C06730,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06731,2025-06-02,Message only,0.0,Save money,1,1,2,37.51,0,0.0,27.01,0
WINBACK_2025_06,C06732,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06733,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06734,2025-06-02,$5 ride credit,5.0,Try us again,0,1,2,52.59,1,5.0,32.86,1
WINBACK_2025_06,C06735,2025-06-02,20% off,6.5,Save money,1,1,3,54.35,1,8.0,31.13,0
WINBACK_2025_06,C06736,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06737,2025-06-02,Message only,0.0,Try us again,0,1,1,25.79,0,0.0,18.57,0
WINBACK_2025_06,C06738,2025-06-02,Message only,0.0,Convenience,1,1,1,16.68,0,0.0,12.01,1
WINBACK_2025_06,C06739,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06740,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06741,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06742,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06743,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,19.92,1,5.0,9.34,0
WINBACK_2025_06,C06744,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06745,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06746,2025-06-02,20% off,6.5,Save money,0,1,1,15.89,1,3.18,8.26,1
WINBACK_2025_06,C06747,2025-06-02,Message only,0.0,Convenience,0,1,1,22.17,0,0.0,15.96,0
WINBACK_2025_06,C06748,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06749,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06750,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06751,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06752,2025-06-02,Message only,0.0,Convenience,0,1,2,43.72,0,0.0,31.48,0
WINBACK_2025_06,C06753,2025-06-02,$5 off,5.0,Save money,1,1,1,27.62,1,5.0,14.89,0
WINBACK_2025_06,C06754,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06755,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,29.5,1,5.0,16.24,1
WINBACK_2025_06,C06756,2025-06-02,Control,0.0,No message,0,1,3,66.23,0,0.0,47.69,1
WINBACK_2025_06,C06757,2025-06-02,$5 off,5.0,Save money,1,1,1,15.16,1,5.0,5.92,1
WINBACK_2025_06,C06758,2025-06-02,Control,0.0,No message,0,1,1,17.08,0,0.0,12.3,0
WINBACK_2025_06,C06759,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06760,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06761,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06762,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06763,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06764,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06765,2025-06-02,Message only,0.0,Save money,1,1,3,56.91,0,0.0,40.98,1
WINBACK_2025_06,C06766,2025-06-02,$5 ride credit,5.0,Convenience,0,1,1,28.41,1,5.0,15.46,0
WINBACK_2025_06,C06767,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06768,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06769,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06770,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,22.78,1,5.0,11.4,0
WINBACK_2025_06,C06771,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06772,2025-06-02,$5 ride credit,5.0,Try us again,0,1,2,48.32,1,5.0,29.79,0
WINBACK_2025_06,C06773,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06774,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06775,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06776,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06777,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06778,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06779,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06780,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06781,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06782,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06783,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06784,2025-06-02,$5 off,5.0,Save money,0,1,1,25.95,1,5.0,13.68,0
WINBACK_2025_06,C06785,2025-06-02,$5 ride credit,5.0,Save money,1,1,3,74.74,1,5.0,48.81,1
WINBACK_2025_06,C06786,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06787,2025-06-02,Message only,0.0,Save money,1,1,1,17.25,0,0.0,12.42,0
WINBACK_2025_06,C06788,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06789,2025-06-02,20% off,6.5,Convenience,0,1,2,49.52,1,8.0,27.65,0
WINBACK_2025_06,C06790,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06791,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06792,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06793,2025-06-02,$5 ride credit,5.0,Try us again,0,1,1,16.14,1,5.0,6.62,0
WINBACK_2025_06,C06794,2025-06-02,$5 off,5.0,Try us again,0,1,3,57.89,1,5.0,36.68,0
WINBACK_2025_06,C06795,2025-06-02,20% off,6.5,Save money,0,1,2,57.16,1,8.0,33.16,0
WINBACK_2025_06,C06796,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06797,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06798,2025-06-02,Message only,0.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06799,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06800,2025-06-02,Control,0.0,No message,0,1,1,19.82,0,0.0,14.27,1
WINBACK_2025_06,C06801,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06802,2025-06-02,Message only,0.0,Try us again,0,1,1,18.41,0,0.0,13.26,0
WINBACK_2025_06,C06803,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06804,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06805,2025-06-02,Message only,0.0,Save money,0,1,1,20.45,0,0.0,14.72,0
WINBACK_2025_06,C06806,2025-06-02,20% off,6.5,Save money,1,1,2,40.69,1,8.0,21.3,1
WINBACK_2025_06,C06807,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06808,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06809,2025-06-02,Message only,0.0,Convenience,0,1,2,53.0,0,0.0,38.16,0
WINBACK_2025_06,C06810,2025-06-02,20% off,6.5,Try us again,1,1,2,42.3,1,8.0,22.46,0
WINBACK_2025_06,C06811,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06812,2025-06-02,Message only,0.0,Try us again,0,1,1,29.64,0,0.0,21.34,0
WINBACK_2025_06,C06813,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06814,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06815,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06816,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06817,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06818,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06819,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06820,2025-06-02,$5 ride credit,5.0,Convenience,0,1,1,24.31,1,5.0,12.5,0
WINBACK_2025_06,C06821,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06822,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06823,2025-06-02,Control,0.0,No message,0,1,1,22.75,0,0.0,16.38,0
WINBACK_2025_06,C06824,2025-06-02,$5 off,5.0,Try us again,1,1,2,42.24,1,5.0,25.41,0
WINBACK_2025_06,C06825,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06826,2025-06-02,Control,0.0,No message,0,1,1,19.37,0,0.0,13.95,0
WINBACK_2025_06,C06827,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06828,2025-06-02,$5 ride credit,5.0,Try us again,0,1,1,14.03,1,5.0,5.1,0
WINBACK_2025_06,C06829,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06830,2025-06-02,Control,0.0,No message,0,1,1,23.68,0,0.0,17.05,0
WINBACK_2025_06,C06831,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06832,2025-06-02,Control,0.0,No message,0,1,1,22.8,0,0.0,16.42,1
WINBACK_2025_06,C06833,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06834,2025-06-02,$5 off,5.0,Convenience,0,1,4,98.18,1,5.0,65.69,1
WINBACK_2025_06,C06835,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06836,2025-06-02,$5 ride credit,5.0,Convenience,0,1,2,43.66,1,5.0,26.44,1
WINBACK_2025_06,C06837,2025-06-02,Control,0.0,No message,0,1,3,65.01,0,0.0,46.81,1
WINBACK_2025_06,C06838,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06839,2025-06-02,$5 off,5.0,Try us again,0,1,1,21.57,1,5.0,10.53,1
WINBACK_2025_06,C06840,2025-06-02,$5 off,5.0,Save money,0,1,2,51.31,1,5.0,31.94,0
WINBACK_2025_06,C06841,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06842,2025-06-02,$5 off,5.0,Save money,1,1,1,24.46,1,5.0,12.61,0
WINBACK_2025_06,C06843,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06844,2025-06-02,20% off,6.5,Convenience,0,1,1,27.33,1,5.47,14.21,0
WINBACK_2025_06,C06845,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06846,2025-06-02,20% off,6.5,Try us again,0,1,1,23.75,1,4.75,12.35,0
WINBACK_2025_06,C06847,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06848,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06849,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06850,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06851,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06852,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06853,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06854,2025-06-02,$5 ride credit,5.0,Save money,0,1,1,24.74,1,5.0,12.81,0
WINBACK_2025_06,C06855,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06856,2025-06-02,20% off,6.5,Save money,0,1,1,21.63,1,4.33,11.24,0
WINBACK_2025_06,C06857,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06858,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06859,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06860,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06861,2025-06-02,$5 ride credit,5.0,Save money,1,1,2,49.71,1,5.0,30.79,0
WINBACK_2025_06,C06862,2025-06-02,$5 ride credit,5.0,Try us again,0,1,3,73.22,1,5.0,47.72,1
WINBACK_2025_06,C06863,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06864,2025-06-02,Control,0.0,No message,0,1,1,22.73,0,0.0,16.37,0
WINBACK_2025_06,C06865,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06866,2025-06-02,Message only,0.0,Save money,0,1,1,17.41,0,0.0,12.54,0
WINBACK_2025_06,C06867,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06868,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06869,2025-06-02,Control,0.0,No message,0,1,1,22.23,0,0.0,16.01,1
WINBACK_2025_06,C06870,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06871,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06872,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06873,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06874,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06875,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06876,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,21.36,1,5.0,10.38,0
WINBACK_2025_06,C06877,2025-06-02,Message only,0.0,Save money,0,1,1,24.65,0,0.0,17.75,1
WINBACK_2025_06,C06878,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06879,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06880,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06881,2025-06-02,$5 ride credit,5.0,Try us again,0,1,2,48.63,1,5.0,30.01,1
WINBACK_2025_06,C06882,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06883,2025-06-02,20% off,6.5,Save money,0,1,2,50.04,1,8.0,28.03,0
WINBACK_2025_06,C06884,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06885,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06886,2025-06-02,$5 ride credit,5.0,Convenience,0,1,1,17.97,1,5.0,7.94,0
WINBACK_2025_06,C06887,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06888,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06889,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06890,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06891,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06892,2025-06-02,Message only,0.0,Save money,0,1,1,23.62,0,0.0,17.01,0
WINBACK_2025_06,C06893,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06894,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06895,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06896,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06897,2025-06-02,Message only,0.0,Try us again,1,1,1,23.42,0,0.0,16.86,1
WINBACK_2025_06,C06898,2025-06-02,$5 ride credit,5.0,Save money,1,1,1,24.18,1,5.0,12.41,0
WINBACK_2025_06,C06899,2025-06-02,Message only,0.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06900,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06901,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06902,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06903,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06904,2025-06-02,$5 off,5.0,Save money,0,1,1,12.51,1,5.0,4.01,1
WINBACK_2025_06,C06905,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06906,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06907,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06908,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06909,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06910,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06911,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06912,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06913,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06914,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06915,2025-06-02,20% off,6.5,Convenience,1,1,3,79.1,1,8.0,48.95,1
WINBACK_2025_06,C06916,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06917,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06918,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06919,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06920,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06921,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06922,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06923,2025-06-02,Message only,0.0,Try us again,0,1,1,18.8,0,0.0,13.54,0
WINBACK_2025_06,C06924,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06925,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06926,2025-06-02,Message only,0.0,Save money,0,1,2,51.96,0,0.0,37.41,1
WINBACK_2025_06,C06927,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06928,2025-06-02,20% off,6.5,Convenience,0,1,2,47.33,1,8.0,26.08,1
WINBACK_2025_06,C06929,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06930,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06931,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06932,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06933,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06934,2025-06-02,Control,0.0,No message,0,1,1,22.19,0,0.0,15.98,1
WINBACK_2025_06,C06935,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06936,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06937,2025-06-02,Control,0.0,No message,0,1,1,21.65,0,0.0,15.59,0
WINBACK_2025_06,C06938,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06939,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06940,2025-06-02,Message only,0.0,Save money,0,1,1,24.84,0,0.0,17.88,1
WINBACK_2025_06,C06941,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06942,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C06943,2025-06-02,$5 off,5.0,Save money,0,1,3,64.98,1,5.0,41.79,1
WINBACK_2025_06,C06944,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C06945,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
